uri,count,itemLabel
Q7355755,581,Rocky Coppinger
Q27890956,581,Francis Blower Gibbes
Q107132272,581,María José López Herrera
Q6233619,581,John Fordham
Q94895803,581,William Hallock Johnson
Q96380693,581,Heinrich II. von Rapperswil
Q76073189,581,Allan James William Marr
Q1066938,581,Charles McDonald
Q108250624,581,Alberto Gualde
Q19975072,581,William Wood Porter
Q5237711,581,David Morgan
Q16078989,581,John Scott
Q75536813,581,Arthur John Morris
Q102443169,581,Lewis William Paton
Q7970282,581,Warren Hunt
Q76333969,581,Robert Brown
Q75791378,581,"Sir Thomas Fetherston, 4th Baronet"
Q6779954,581,Mary Jones
Q75315094,581,"George Villiers, Lord Hyde"
Q75693702,581,James Clarence John Hampton
Q102672662,581,Harold Arthur Litchfield
Q76095854,581,Thomas Owen Lloyd
Q75237252,581,James Archibald Lochnell Campbell of Jura
Q75913778,581,William Henry Thompson
Q75556086,581,Robert Henry Palmer
Q6207579,581,Jocko Fields
Q5083604,581,Charles Williams
Q4922997,581,Jimmy Carruthers
Q5546383,581,George Williamson Hall
Q21849239,581,Eugène Richard
Q7346129,581,Robert John Kerr
Q64866750,581,Robert Wiedemann Barrett Browning
Q50227244,581,Jan Kuijpers
Q107382661,581,Maurice King
Q60788887,581,John Watson
Q4907929,581,Bill Andrus
Q1450061,581,Johann IV.
Q3438995,581,William Wallace
Q5241158,581,David Williams Higgins
Q6780016,581,Mary King
Q15998519,581,Allen Hollingsworth
Q6260543,581,John Thomas Curtin
Q21466148,581,William Philip Barnes Freeman
Q19958941,581,Johann Emich Becker
Q100852574,581,William Johnson
Q63160387,581,William McLeod McMillan
Q7529534,581,"Sir William Coates, 1st Baronet"
Q106603051,581,Jack Tindall
Q4706792,581,Alan Haig-Brown
Q5146273,581,Colleen Lee
Q2236361,581,"Henri II, Duke of Nemours"
Q7327571,581,Richard M. Smith
Q12789757,581,George Patrick Rose-Miller
Q44510785,581,"Julia Caroline (née Stonor), Marquise d'Hautpoul de Seyre"
Q76317142,581,Lewis St. John Rawlinson Clutterbuck
Q56254695,581,Paul Murray
Q75354931,581,John Oliver King
Q76270647,581,Joseph D. Adams
Q15998767,581,John Woodhouse
Q76032721,581,Anthony George David Hughes
Q47492369,581,Alex Sinclair
Q75364901,581,Johann Wenzel Prinz von und zu Liechtenstein
Q98962303,581,Johann Kapff
Q76224543,581,Robert Smyth Anderson
Q6220342,581,John Baird
Q953381,581,Chris Rogers
Q84475885,581,Hans-Heinrich Richard Gerolf Karl Urban Maria Omnes Sancti Coudenhove-Kalergi
Q96082924,581,Robert Brown
Q76120766,581,Robert John Peter Thewes
Q7964738,581,Walter E. Williams
Q4171758,581,George
Q61961396,581,Robert Bruce
Q5209032,581,Dai Richards
Q5495274,581,Fred Godfrey
Q63069619,581,Edu Barreto Leite
Q76018709,581,George Smith
Q6135613,581,James Harris
Q61511702,581,Sadie L. Adams
Q75639847,581,Thomas Barr Smith
Q108753661,581,John Austen Hill
Q76055566,581,"George Lysaght, 6th Baron Lisle of Mountnorth"
Q102123809,581,William Ashton Harris
Q102450509,581,William Johnson
Q64745372,581,James Joseph Davis
Q75809185,581,Annie Wilson
Q5985820,581,Jan de Meyere
Q26258798,581,William Reade
Q76269952,581,David Wynne-Morgan
Q184946,581,Joe Cole
Q6106853,581,J. R. Niklos
Q1416490,581,Thomas D. Schall
Q15996039,581,Alexander P. Anderson
Q7789537,581,Thomas Fastolf
Q4160405,581,"John Floyd Thomas, Jr."
Q75330645,581,John Hill
Q8019304,581,William Thomas Carpenter
Q5181377,581,Craig Robert Young
Q5301574,581,Douglas Harrison
Q85797468,581,Robert Brown
Q85772229,581,Juan Manuel García
Q102338084,581,James Taylor
Q105882438,581,William Henry Cooper
Q29961579,581,Bruce D. Smith
Q11929175,581,José Miguel Pérez Ruiz
Q75636939,581,William John Russell
Q76323241,581,Anthony John Roberts
Q76080480,581,William Wilson
Q15407140,581,David Lloyd
Q97015819,581,John Clement Bell
Q56176934,581,Evan Price Evans
Q328057,581,Johann Peter Alexander Wagner
Q75913382,581,George Edward Wilson Cruttwell
Q19997547,581,John James
Q75344664,581,William John Gilbey
Q75995266,581,William John Russell
Q26213056,581,William James
Q76083430,581,John William Murray
Q7436605,581,Scott Keadle
Q240244,581,James M. Richardson
Q8010781,581,William Hammatt Davis
Q75946953,581,John William Murray
Q75726986,581,John Hamilton-Baillie
Q75540199,581,Elizabeth Smith
Q6219493,580,John Arthur Jackson
Q107546887,580,William Bell
Q1447474,580,Franz Josef Böhm
Q16059234,580,Joe Smith
Q105082260,580,Robert Stacey
Q14779282,580,"William Hughes, Baron Hughes"
Q13219732,580,John Alexander Morrison
Q69225665,580,Elizabeth Hamblin
Q75451683,580,Colin George Lorne Campbell
Q6537144,580,Lewis Wade Jones
Q17420882,580,Margarida Salema
Q9016044,580,Juan Vicente Solís Fernández
Q32602,580,William Alexander Gambling
Q24452260,580,José Antonio Martínez Álvarez
Q76182527,580,Benjamin Charles Edward Hall
Q75749424,580,John William Huyshe Bennett
Q6246973,580,John Antaramian
Q5236570,580,David Lewis
Q6846157,580,Mike Brown
Q102318679,580,John Steven Morgan
Q98111629,580,Jean Baptiste Martin The Younger
Q75796499,580,William Joseph Henry Le Fanu
Q76081589,580,William Bell
Q22109019,580,James B. Johnson
Q76057725,580,David Lewis Jacobs
Q3166598,580,Jean-Louis-Roger de Rochechouart
Q76222299,580,Robert Graham Wilson
Q99709822,580,Archie Williams
Q94499703,580,William Davis Bliss
Q75654732,580,Alexander James Bruce
Q75633045,580,Paul Alexander
Q5234417,580,David Griffiths
Q78061395,580,Johann Christof Elmer
Q1508420,580,George W. Cooper
Q39931883,580,John Harry Miller
Q75946021,580,Robert Christopher Hesketh-Jones
Q12391165,580,José Rodríguez Álvarez
Q76257070,580,James Hill Faulconer Morgan
Q75430948,580,Michael William Johnson
Q1812289,580,William Thompson
Q75349355,580,Julian David Smith
Q7815285,580,Tom Churchill
Q100921552,580,John Semerad
Q64745350,580,Pedro José Sánchez Carrascosa y Carrión
Q25845178,580,William Greene
Q76230814,580,John Hall
Q102271199,580,John Bruce Carter
Q75321418,580,Andrew Robert James Boyle
Q75715932,580,Robert Russell Maunganui Smith
Q1700913,580,John M. Gillette
Q75530872,580,Owen John Llewellyn
Q1700565,580,John J. Bell
Q75432430,580,William Bell
Q2458031,580,Jean Jacobs
Q76081592,580,William Bell
Q76332288,580,Charles Thomas David Amery
Q914808,580,Henry St. John Thackeray
Q1562631,580,H. W. Katz
Q88196515,580,William Granger Johnson
Q75432402,580,William Bell
Q8013590,580,William John Bainbrigge Fletcher
Q102355395,580,James Taylor
Q6244771,580,John Lewis Brenner
Q75957125,580,William Maxwell Alexander
Q106727506,580,Anna Bendicht
Q63323188,580,Thomas Carter
Q76072829,580,William Bell
Q16031286,580,William Y. W. Ripley
Q76205875,580,Wesley John Harrison
Q102178226,580,John Walker Thompson
Q14945441,580,John King
Q76124220,580,James John Norman Crockatt
Q76033320,580,James Hunter Blair
Q7815100,580,Tom Brown
Q6235456,580,John Glasby
Q6960657,580,William Melville Alexander
Q1440641,580,John Harrison
Q75855764,580,Charles Lister Hanbury-Williams
Q6256348,580,John S. Morgan
Q51438056,580,William Macdonald
Q52155994,580,William Bradford Green
Q76323126,580,James John Champion de Crespigny
Q44739593,580,Juan de Torres y de la Vega Ponce de León
Q95239083,580,Karl August Müller
Q76271955,580,William Bell
Q3107258,580,Giovanni Maria Tamburini
Q100861499,580,Richard Jones
Q324383,580,"Joachim Frederick, Duke of Schleswig-Holstein-Sonderburg-Plön"
Q21664345,580,William Davis
Q76266793,580,Christopher William Lewis
Q4722218,580,"Alfred Allen, Baron Allen of Fallowfield"
Q97045148,580,Charles Johnson
Q75569245,580,James Thomas Boyd Finnie
Q105515746,580,Charles Parker Jones
Q76225675,580,John Thomas Grubbs
Q798346,580,D. J. Thompson
Q78068951,580,Eugen Preisig
Q101577086,580,William Nolte
Q1622327,580,Fred Roberts
Q75477534,580,Valden Joseph Adams
Q16026994,580,Louis Alexandre Martin
Q18811165,580,Tommy Hall
Q1516589,580,Jean-Bernard Zuber
Q75258917,580,John Alexander Coke
Q5562825,580,Jean-Jacques Avril
Q5592334,580,Graeme McCarter
Q5542931,580,George Norman Clark
Q44381986,580,John Shakespeare
Q76192561,580,Denys Herbert George Tollemache
Q5606395,580,Greg Watson
Q8021886,580,Willie White
Q22018530,580,William A. Garrett
Q75627252,580,Joseph William Morris
Q63161702,580,John Hall Rider
Q94655452,580,George Archibald Smith
Q76246699,580,William Bell
Q65053326,580,Jack Simpson
Q3109792,580,J. P. Howell
Q29045661,580,Charles Lewis Joseph Palmer van den Broek
Q5537013,580,George Black
Q6223725,580,John Buchanan
Q75531325,580,Jennifer Rae
Q7791330,580,Thomas John Carlisle
Q6264281,580,John William Ward
Q96201322,580,William Kelsey Davis
Q6283079,580,Joseph Fielding Smith
Q76202754,580,Winter James Robert Vyvyan Rose
Q5539284,580,George Firth Scott
Q72232199,580,John Davidson
Q6200431,580,Jimmy Inglis
Q5135590,580,Clotilde Graves
Q75548727,580,"John Stewart, 5th Baron Castle Stuart"
Q5546367,580,George Williams
Q619068,580,Grand Duke Alexander Alexandrovich of Russia
Q78074585,580,Johann Jakob Walser
Q75289327,580,Thomas William Anthony Aston
Q63158542,580,William Jeremiah Hall
Q6300339,580,Juan Manuel Fuentes
Q1335576,580,"Jacques d'Armagnac, Duke of Nemours"
Q55889495,580,Johann Adam Mayer
Q75881008,580,James John Cummins
Q76008278,580,Magnus Evan Evans-Bevan
Q75370960,580,José Antonio Couira y Castro
Q75323073,580,Elizabeth Smith
Q41693326,580,Nicholas McRoberts
Q77433582,580,Anna Hoffmann
Q78066263,580,Klemenz Meienberg
Q7328592,580,Richard Randerson
Q108416359,580,"Colonel William Daingerfield, Jr"
Q102989513,580,W. Brian (William) Clarke
Q1145088,580,Curt Goldmann
Q81215906,580,John Thomson
Q108753851,580,Idris Griffiths Jones
Q106371509,580,Bill Davis
Q64757496,580,George Taylor Denison II
Q1477449,580,John Lewis Gillin
Q21598394,580,Patricia Vinnicombe
Q75368912,580,Konrad Maria Leopold Georg Heinrich Graf von Orsini und Rosenberg
Q6434898,580,Kovkab Safaraliyeva
Q6243105,580,"John King, 2nd Baron King"
Q6196192,580,Jim Korn
Q8007995,580,William Drea Adams
Q76063261,579,"Sir James Kenneth Douglas Mackenzie of Scatwell, 8th Bt."
Q7788140,579,Thomas C. H. Smith
Q75671666,579,William Adams
Q2129071,579,Francisco José Martínez Gallego
Q767891,579,John Murphy
Q21395508,579,William Richardson Miles Mason
Q75806797,579,Thomas John Needham
Q33133743,579,William McDowell-White
Q76178554,579,William Nelson Mitchell
Q75327720,579,John Browne
Q75855870,579,Kirk William Watson
Q97930122,579,"John Barrington, of Barrington Hall"
Q8017033,579,William Powell
Q75503249,579,"Sir Henry William Duff Gordon, 6th Bt."
Q102350034,579,Jan-Philipp Hoffmann
Q6263238,579,John Watson
Q9011661,579,Chung-Pei Ma
Q6235294,579,John Gilbert
Q75387524,579,William Wilson
Q21069931,579,Edmond Speck
Q75355017,579,David William Arnold Loyd
Q76100158,579,Henry George Owen
Q75583665,579,Percival John Theodore Clarke
Q76004450,579,John Blair Miller
Q1874847,579,Ludwig Oechslin
Q4910432,579,Bill Parsons
Q76040581,579,John Colpoys Johnson
Q75733574,579,George William Hamilton
Q3306659,579,Maria of Portugal
Q7087913,579,Oliver W. F. Lodge
Q720536,579,Smush Parker
Q106502091,579,Comte Jean François Gabriel de Polastron
Q898451,579,Michael Johnson
Q7409779,579,Sammy Jones
Q18910846,579,William Thomas Freeman
Q21062173,579,Bill Martin
Q75511667,579,John Hill
Q19668106,579,"William Lewis Moody, Sr."
Q635739,579,Herbert Greenhough Smith
Q89204529,579,William Augustus Bell
Q96198571,579,William Thompson
Q75275237,579,James Stewart Forbes
Q76212331,579,John A Scott
Q7410994,579,Samuel Brown
Q6246059,579,John MacDonald
Q108729903,579,Joseph Allen
Q47458999,579,William Richardson Tyler
Q6263258,579,John Watts
Q97403330,579,John Raymond Mitchell
Q47880339,579,Amabel Williams-Ellis
Q8004345,579,William Allen
Q98806927,579,William Bell
Q75583593,579,John Elton Clarke
Q6260514,579,Johnny Thomas
Q93126364,579,José María Tejada y Fernández
Q4912399,579,Billy Craig
Q72924240,579,Jens Hansen
Q10321275,579,Luís Antônio dos Santos
Q63160682,579,George Brown Murdoch
Q26222295,579,John C. Hall
Q96316619,579,Johann Jonas Fricke
Q56960048,579,Edward E. Williams
Q10309995,579,José Maria de Albuquerque Belo
Q8006853,579,William Clarke
Q106197532,579,Edith Johnson
Q272212,579,Æthelred of Mercia
Q76080506,579,William Wilson
Q1634507,579,John Amen
Q5537313,579,George Brown
Q16728417,579,Jim Davis
Q6136868,579,James John Hamlyn Moses
Q75349573,579,"Sir Alexander Malcolm, 13th Baronet"
Q28330460,579,Johann Joseph Aloys Arnold Frantzen
Q10927630,579,right-handed shot
Q76360265,579,John Duncan Cameron
Q106716161,579,James Edwards
Q6238003,579,John Harrison Minnick
Q21176651,579,Arthur Watson
Q6133116,579,James E. Johnson
Q1732204,579,Karl Ludwig Ernst von Sulz
Q7817972,579,Tom Walley
Q16846923,579,John Simpson
Q104719276,579,Andrew Miller
Q68863891,579,John Bell
Q63161783,579,Lumley Robinson
Q75602321,579,"Sir John Hanham, 9th Baronet"
Q55642695,579,William Alexander Mackay
Q364161,579,Rechila
Q76062543,579,"James Thomas MacIntyre of Glenoe, younger"
Q75785615,579,Robert John Burns
Q925403,579,Giovanni Rossi
Q75507711,579,Richard Bagnold Jones
Q885608,579,James W. Grimes
Q24203099,579,Keegan Taylor
Q64734771,579,Juan Antonio Pérez Arellano
Q2425780,579,Thomas Lee
Q76169835,579,Elizabeth Smith
Q94782786,579,Franz Josef Müller
Q75298440,579,John Davidson
Q255759,579,Margravine Friederike of Brandenburg-Schwedt
Q6238636,579,John Henderson
Q76210085,579,William Neward Bell
Q14949745,579,"Patricia Smith, Viscountess Hambleden"
Q75319015,579,John Digby-Johnson
Q55753564,579,William Wright Harts
Q75325879,579,Johann Christof Udo Albrecht Karl Adolf Prinz zu Salm-Horstmar
Q76244243,579,Martin Lane Fox
Q107382646,579,John Mitchell
Q97332688,579,William Wilson
Q1080906,579,Christian Ludwig Krug von Nidda
Q75512111,579,William Mostyn Bell
Q42087302,579,"Thomas Fermor, 1st Earl of Pomfret"
Q18926786,579,Lewis Rudolph
Q4909323,579,Bill Harris
Q75377407,579,Raphael Maria Erich Franziskus Karl Josef Wunibald Alexander Oskar Graf von Waldburg zu Zeil und Trauchburg
Q75851607,579,George Robert James Shakespear
Q8019078,579,William T. Howe
Q16091994,579,Dora Sakayan
Q7182103,579,Phil Lamason
Q8018030,579,William S. Wallace
Q76250198,579,Aubrey William Graham Martin
Q5311917,579,Dudley Mason
Q75432294,579,William Bell of Albie
Q25631178,579,Almy Oldrin
Q6260573,579,John Thomas Graves
Q498352,579,John Palaiologos
Q75311319,579,Robert William Cary Reeves
Q55856305,579,Albrecht Graf von Meran
Q21456662,579,Edwin Roberts
Q76203924,579,Cecil William Johnson
Q75969061,579,William Johnson
Q16203248,579,William Porter
Q7364140,579,Ron McClamrock
Q108718133,579,C.C. Hansen
Q4886533,579,Ben T. Epps
Q16187212,579,Tony Mitchell
Q76306710,579,Angus John Cordy-Simpson
Q7272127,579,Quincy Coleman
Q1694942,579,Johann Jakob Werner Stockmar
Q75278076,579,Thomas John Arnott
Q91613290,579,John Gray
Q5362549,579,Elizabeth Castro
Q96415143,579,William Johnson
Q63156907,579,Herbert William Collier
Q43914473,579,John Murray Younger of Romanno
Q18379033,579,Jim McCoy
Q63163606,579,John Herbert Webster
Q5723318,579,Henry Howard
Q20036958,579,William Frederick Harris
Q75904751,579,Alistair James Taylor
Q76265760,579,William John Murray
Q94865843,579,Johann Heinrich Cramer
Q75284506,578,Alexander Charles Richard Ford
Q75487676,578,"Sir John Jackson, 1st Bt."
Q7529701,578,"Sir William Mount, 1st Baronet"
Q19565272,578,John Lewis
Q76085274,578,Hugh James Ramsay Watson-Gandy
Q75446816,578,"Sir Donald John Macdonald, 1st of Castleton"
Q75422510,578,"Sir John Barker, 2nd Bt."
Q5075564,578,"Charles Berkeley, 2nd Earl of Berkeley"
Q92728,578,Hans-Peter Seidel
Q4956177,578,Aagt Jafies
Q20004417,578,José María Ruiz-Pérez Águila
Q63163685,578,William Herbert Wheeler
Q88501799,578,William Roper Hull
Q7330027,578,Richard Wilson
Q63160038,578,William Allen Macartney
Q55713631,578,André Joly
Q5563673,578,Giovanni Antonio Campani
Q107305056,578,Johann-Kaspar von Rex
Q19605271,578,John Wooding
Q6199073,578,Jim Young
Q63157600,578,Walter Thomas Clifford Earp
Q3161267,578,James McDonald
Q100921268,578,John Sealey
Q6196953,578,Jim Miller
Q106827713,578,William Ewart James
Q75641402,578,Evan Evans Bevan
Q4912965,578,Billy Matthews
Q20711304,578,Douglas Anderson
Q64684201,578,John Thomas Toohey
Q17514468,578,John Hill
Q95757020,578,Johann Jakob Becker
Q254275,578,Beatrice of Savoy
Q55229322,578,José Martínez Monroy
Q108364,578,Jan-Martin Bröer
Q75639612,578,John Edward Acheson Atkinson
Q54933451,578,William Jennings
Q106978742,578,William Davis Brackett
Q76207149,578,George Robert David Waller
Q75487129,578,Charles Grant Brown
Q216277,578,Edgar von Westphalen
Q64562117,578,Gabriel J. Martín
Q108453377,578,Q108453377
Q5584593,578,Gord Brydson
Q46002506,578,Daniel Malthus
Q886889,578,Robert P. Robinson
Q102341889,578,John Robert Cook
Q37134917,578,John Johnson
Q16090895,578,Jim Robertson
Q100983116,578,Ray James
Q5942953,578,José María Gil-Albert Velarde
Q94621802,578,George O. Barnes
Q16185298,578,José Francisco Coronato Rodríguez
Q107211186,578,"Baron Laurent Pierre Antoine Joseph de Jacquier de Rosée, Seigneur de Rosée"
Q18572167,578,Adney Payne
Q106999826,578,Johann Jakob Becker
Q15493836,578,Jack Common
Q15039955,578,William George Greene
Q16027132,578,Peter Smith
Q18390277,578,Max Wright
Q102124118,578,Lowell James Taylor
Q76190001,578,Robert Henry Hunt-Grubbe
Q96197972,578,James Browning
Q26997445,578,Dave Latter
Q4777181,578,Antony Allen
Q6207460,578,Jock Smith
Q47118851,578,Paul John Hill
Q93231829,578,J. Heywood (John Heywood) Thomas
Q7322463,578,Ric Evans
Q1347131,578,"Louis, Dauphin of France, Duke of Guyenne"
Q64020721,578,William L. Wilson
Q55994532,578,Francisco José Cruz Pérez
Q7630433,578,Suad Joseph
Q90944992,578,William Alexander Jenyns Boyd
Q23616758,578,Jim McDonald
Q75630125,578,Charles James Adams
Q25559004,578,William Lewis
Q103820119,578,James Cable
Q16090048,578,John R. Gray
Q5968092,578,I. W. P. Lewis
Q43130997,578,David Griffiths
Q98766150,578,Aileen Beales Sedgwick
Q108610241,578,Annie Florence Evans
